area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,石狩,当別町,内道内客,15.8,49.2,50.6,62.7,74,57.7,40.7,18.6,15.1,26.6,16.8,16.2,444,421.9,105.238208,
道央,石狩,当別町,内日帰客,15.4,47.3,48.4,55.8,64.2,52.7,39.6,18.1,14.4,26.4,16.5,15.8,414.6,396.1,104.670538,
道央,石狩,当別町,内宿泊客,0.4,1.9,2.3,7,9.9,5.1,1.70000000000,0.60000000000,0.70000000000,0.40000000000,0.40000000000,0.40000000000,30.8,27.2,113.235294,
道央,石狩,当別町,宿泊客延数,0.4,2.1,2.8,7.8,11.2,6.9,16.10000000000,0.60000000000,0.70000000000,0.50000000000,0.50000000000,0.40000000000,50,27.6,181.15942,
道央,石狩,新篠津村,入込総数,9.3,16.6,15.1,17.9,22.6,17.2,12.9,6.6,8.3,11,12.4,1.7,151.6,164,92.439024,
道央,石狩,新篠津村,内道外客,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0.2,0.2,0,0.9,0.4,225,
道央,石狩,新篠津村,内道内客,9.3,16.5,15,17.8,22.5,17.1,12.9,6.6,8.3,10.8,12.2,1.7,150.7,163.6,92.114914,
道央,石狩,新篠津村,内日帰客,8.8,15.8,14.2,16.5,20.5,15.9,11.7,5.4,7.7,10.3,11.6,0.9,139.3,153.6,90.690104,
道央,石狩,新篠津村,内宿泊客,0.5,0.8,0.9,1.4,2.1,1.3,1.2,1.2,0.6,0.7,0.8,0.8,12.3,10.4,118.269231,
道央,石狩,新篠津村,宿泊客延数,0.5,0.8,1,1.6,2.3,1.4,1.3,1.3,0.7,0.8,0.9,0.8,13.4,11.8,113.559322,
道央,後志,小樽市,入込総数,456.9,630,643.4,861.3,911.7,628.6,657.8,491.7,652.6,647.4,808.5,559.4,7949.3,7447.8,106.733532,
道央,後志,小樽市,内道外客,130.9,164.5,251.7,302.3,334.3,287.4,217.1,177.2,191,178.4,180.8,176.1,2591.7,2264.4,114.45416,
道央,後志,小樽市,内道内客,326,465.5,391.7,559,577.4,341.2,440.7,314.5,461.6,469,627.7,383.3,5357.6,5183.4,103.360728,
道央,後志,小樽市,内日帰客,421.3,573,581.3,784.3,827.2,559,594,447.8,599.1,595,753.9,513.2,7249.1,6783.9,106.857412,
道央,後志,小樽市,内宿泊客,35.6,57,62.1,77,84.5,69.6,63.8,43.9,53.5,52.4,54.6,46.2,700.2,663.9,105.467691,
道央,後志,小樽市,宿泊客延数,41.4,66.2,72.5,88.3,97.4,80.7,75.2,51.6,64.6,63.9,66.2,55.7,823.7,783,105.197957,
道央,後志,島牧村,入込総数,2.3,7.1,7.5,9.8,14.7,7.5,9.1,1.3,1.1,1.2,1.2,1.8,64.6,74.1,87.179487,
道央,後志,島牧村,内道外客,0.5,1.4,1.5,1.9,2.9,1.5,0.9,0.1,0.1,0.1,0.1,0.2,11.2,12.9,86.821705,
道央,後志,島牧村,内道内客,1.8,5.7,6,7.9,11.8,6,8.2,1.2,1,1.1,1.1,1.6,53.4,61.2,87.254902,
道央,後志,島牧村,内日帰客,2,6.7,7.2,6.6,9,6.1,8.8,1.2,1,1,1,1.6,52.2,59.8,87.29097,
道央,後志,島牧村,内宿泊客,0.3,0.4,0.3,3.2,5.7,1.4,0.3,0.1,0.1,0.2,0.2,0.2,12.4,14.3,86.713287,
道央,後志,島牧村,宿泊客延数,0.3,0.4,0.3,3.4,6,1.5,0.3,0.1,0.1,0.2,0.3,0.3,13.2,15.2,86.842105,
道央,後志,寿都町,入込総数,11.4,43.3,21.7,30.6,46,19.1,10.8,7.3,5.3,5.1,4,6,210.6,196.6,107.121058,
道央,後志,寿都町,内道外客,0.4,2.3,0.8,1.6,2.4,0.9,0.3,0.1,0.1,0.1,0.1,0.1,9.2,9.2,100,
道央,後志,寿都町,内道内客,11,41,20.9,29,43.6,18.2,10.5,7.2,5.2,5,3.9,5.9,201.4,187.4,107.470651,
道央,後志,寿都町,内日帰客,9.7,37.4,17.9,25.6,38.5,16.3,9.7,6.6,4.8,4.6,3.6,5.4,180.1,168,107.202381,
道央,後志,寿都町,内宿泊客,1.7,5.9,3.8,5,7.5,2.8,1.1,0.7,0.5,0.5,0.4,0.6,30.5,28.6,106.643357,
道央,後志,寿都町,宿泊客延数,1.8,6.2,4,6.6,7.9,2.9,1.2,0.7,0.5,0.5,0.4,0.7,33.4,31.5,106.031746,
道央,後志,黒松内町,入込総数,9.4,16.8,13.6,22.5,23.8,16,13.6,7.9,5.4,6.2,5,7,147.2,139.7,105.368647,
道央,後志,黒松内町,内道外客,0.8,1.4,1.2,1.6,2.7,1.2,1,0.6,0.3,0.1,0.2,0.4,11.5,12.9,89.147287,
道央,後志,黒松内町,内道内客,8.6,15.4,12.4,20.9,21.1,14.8,12.6,7.3,5.1,6.1,4.8,6.6,135.7,126.8,107.018927,
道央,後志,黒松内町,内日帰客,9.1,15.9,12.8,20.9,21.1,14.8,13,7.7,5.2,6,4.7,6.6,137.8,131.4,104.870624,
道央,後志,黒松内町,内宿泊客,0.3,0.9,0.8,1.6,2.7,1.2,0.6,0.2,0.2,0.2,0.3,0.4,9.4,8.3,113.253012,
道央,後志,黒松内町,宿泊客延数,0.3,0.9,0.8,1.6,2.7,1.2,0.6,0.2,0.2,0.2,0.3,0.4,9.4,10.7,87.850467,
道央,後志,蘭越町,入込総数,41.1,85.9,75.3,74.1,102.2,134.5,103,51.8,36.2,52.6,44.3,48.9,849.9,774.5,109.735313,
道央,後志,蘭越町,内道外客,3,22.2,17.8,13.6,19.9,31.9,21.7,5.6,4.4,10.8,8.2,7.6,166.7,141,118.22695,
道央,後志,蘭越町,内道内客,38.1,63.7,57.5,60.5,82.3,102.6,81.3,46.2,31.8,41.8,36.1,41.3,683.2,633.5,107.845304,
道央,後志,蘭越町,内日帰客,37.8,80.9,69.1,65.9,90.6,125.8,95.9,47.5,31.2,45.5,38.2,43.8,772.2,695.6,111.012076,
道央,後志,蘭越町,内宿泊客,3.3,5,6.2,8.2,11.6,8.7,7.1,4.3,5,7.1,6.1,5.1,77.7,78.9,98.479087,
道央,後志,蘭越町,宿泊客延数,4,6,7.4,9.8,13.9,10.4,8.5,5.2,6,8.5,7.3,6.1,93.1,94.7,98.310454,
道央,後志,ニセコ町,入込総数,73.3,122.3,110.2,136.6,202.6,148,110.1,52.4,145.4,231.7,202,158.5,1693.1,1593.1,106.27707,
道央,後志,ニセコ町,内道外客,30,51.4,40.8,58.7,97.2,66.6,51.7,16.8,90.1,143.7,119.2,96.7,862.9,823.5,104.784457,
道央,後志,ニセコ町,内道内客,43.3,70.9,69.4,77.9,105.4,81.4,58.4,35.6,55.3,88,82.8,61.8,830.2,769.6,107.87422,
道央,後志,ニセコ町,内日帰客,57.3,96.6,80.7,95.6,150.2,111.8,83.4,39.4,111.9,191.8,164.7,124.7,1308.1,1250,104.648,
道央,後志,ニセコ町,内宿泊客,16,25.7,29.5,41,52.4,36.2,26.7,13,33.5,39.9,37.3,33.8,385,343.1,112.212183,
道央,後志,ニセコ町,宿泊客延数,19.5,31.5,35,49.9,64.2,44.2,45.5,20.2,76.5,98,88.7,72.9,646.1,606,106.617162,
道央,後志,真狩村,入込総数,19.2,41.4,29.7,45.1,62.3,53.8,47.7,33.3,27.2,28,23.5,31.8,443,462.3,95.825222,
道央,後志,真狩村,内道外客,3.9,8.3,6,9.1,12.5,10.8,5.3,3.7,3,3.1,2.6,3.5,71.8,75.1,95.605859,
道央,後志,真狩村,内道内客,15.3,33.1,23.7,36,49.8,43,42.4,29.6,24.2,24.9,20.9,28.3,371.2,387.2,95.867769,
道央,後志,真狩村,内日帰客,19.1,40.7,28.7,43.1,58.6,52,47.1,32.9,26.8,27.3,23,31.5,430.8,452.1,95.288653,
道央,後志,真狩村,内宿泊客,0.1,0.7,1,2,3.7,1.8,0.6,0.4,0.4,0.7,0.5,0.3,12.2,10.2,119.607843,
道央,後志,真狩村,宿泊客延数,0.1,0.7,1,2,3.7,1.8,0.6,0.4,0.4,0.7,0.5,0.3,12.2,10.2,119.607843,
道央,後志,留寿都村,入込総数,26.5,76.1,67.1,100.2,185.9,101.3,55.9,2.3,142.9,282.5,240.4,215.2,1496.3,1483.6,100.856026,
道央,後志,留寿都村,内道外客,13.1,25,34.7,36.1,68.5,36.8,13.1,0.7,63.2,104.3,104.7,100.8,601,609,98.686371,
道央,後志,留寿都村,内道内客,13.4,51.1,32.4,64.1,117.4,64.5,42.8,1.6,79.7,178.2,135.7,114.4,895.3,874.6,102.366796,
道央,後志,留寿都村,内日帰客,21.2,59.9,48.2,72.1,144,77.7,33.8,1.5,121.2,245.1,209.8,180.4,1214.9,1133.7,107.162389,
道央,後志,留寿都村,内宿泊客,5.3,16.2,18.9,28.1,41.9,23.6,22.1,0.8,21.7,37.4,30.6,34.8,281.4,349.9,80.422978,
道央,後志,留寿都村,宿泊客延数,6.3,19.1,23.8,35.4,53.7,28.2,22.7,1,48.6,61.4,55,52.5,407.7,398.2,102.385736,
道央,後志,喜茂別町,入込総数,168.8,563,358.4,302.2,457.3,286.9,230.3,98.7,79.5,62.5,78.7,77.7,2764,2637,104.816079,
道央,後志,喜茂別町,内道外客,16.5,55.2,32.8,29.8,43.2,27.5,22.4,9.1,68.3,5,6.2,7.2,323.2,254.4,127.044025,
道央,後志,喜茂別町,内道内客,152.3,507.8,325.6,272.4,414.1,259.4,207.9,89.6,11.2,57.5,72.5,70.5,2440.8,2382.6,102.44271,
道央,後志,喜茂別町,内日帰客,168.8,563,358.4,302.2,457.3,286.9,230.3,98.7,79.5,62.5,78.7,77.7,2764,2637,104.816079,
道央,後志,喜茂別町,内宿泊客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
道央,後志,喜茂別町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－,
道央,後志,京極町,入込総数,55.7,74.3,88.7,109.1,112.2,86.2,101.2,31.3,40,32.4,26.2,26.8,784.1,841.2,93.212078,
道央,後志,京極町,内道外客,19.3,21,28.9,24.6,24.6,20.3,45.7,15.7,27.1,16.1,10.4,12.3,266,273.7,97.186701,
道央,後志,京極町,内道内客,36.4,53.3,59.8,84.5,87.6,65.9,55.5,15.6,12.9,16.3,15.8,14.5,518.1,567.5,91.295154,
道央,後志,京極町,内日帰客,55.7,73.8,88.2,107.6,108.6,84.7,100.7,30.9,39.6,32.1,25.6,26.4,773.9,832.3,92.983299,
道央,後志,京極町,内宿泊客,0,0.5,0.5,1.5,3.6,1.5,0.5,0.4,0.4,0.3,0.6,0.4,10.2,8.9,114.606742,
道央,後志,京極町,宿泊客延数,0,0.5,0.5,1.5,3.6,1.5,0.5,0.4,0.4,0.3,0.6,0.4,10.2,8.9,114.606742,
道央,後志,倶知安町,入込総数,114.6,34,116.4,156.1,195.9,151.1,39.8,9.1,154.6,283.5,177.2,190.8,1623.1,1539.6,105.423487,
道央,後志,倶知安町,内道外客,27,8.9,38.5,52.2,69.6,38.8,9.6,1.3,92,148.8,96,106.8,689.5,634.5,108.668243,
道央,後志,倶知安町,内道内客,87.6,25.1,77.9,103.9,126.3,112.3,30.2,7.8,62.6,134.7,81.2,84,933.6,905.1,103.148823,
道央,後志,倶知安町,内日帰客,59.6,16.8,65,90.3,93,64.5,32.6,6.9,111.3,174,124,128.1,966.1,945.5,102.178741,
道央,後志,倶知安町,内宿泊客,55,17.2,51.4,65.8,102.9,86.6,7.2,2.2,43.3,109.5,53.2,62.7,657,594.1,110.587443,
道央,後志,倶知安町,宿泊客延数,87.4,27.6,79.5,124,164.9,121.4,8.4,2.8,64.6,167.1,78.4,88.7,1014.8,967.2,104.921423,
道央,後志,共和町,入込総数,1.3,1.7,16.2,21.3,52.3,22.6,53.8,1.3,1,1,1.1,2.1,175.7,191.1,91.941392,
道央,後志,共和町,内道外客,0.3,0.3,1.3,1.7,9.6,2.9,5.3,0.2,0.1,0.3,0.3,0.1,22.4,22.8,98.245614,
道央,後志,共和町,内道内客,1,1.4,14.9,19.6,42.7,19.7,48.5,1.1,0.9,0.7,0.8,2,153.3,168.3,91.087344,
道央,後志,共和町,内日帰客,1,0.7,15.5,20.2,50.2,21,53.2,1.2,0.9,0.7,0.8,2,167.4,182.8,91.575492,
道央,後志,共和町,内宿泊客,0.3,1,0.7,1.1,2.1,1.6,0.6,0.1,0.1,0.3,0.3,0.1,8.3,8.3,100,
道央,後志,共和町,宿泊客延数,0.3,1,0.7,1.3,2.6,1.9,0.9,0.1,0.1,0.3,0.3,0.3,9.8,9.8,100,
道央,後志,岩内町,入込総数,20.1,34.7,30.8,114,98.9,34.4,27.2,18.2,14.8,19.8,18.1,16.7,447.7,451.5,99.158361,
道央,後志,岩内町,内道外客,2.2,2.6,3.4,4.1,3.2,3.1,2.9,3,2.5,2.7,2.5,2.5,34.7,33.4,103.892216,
道央,後志,岩内町,内道内客,17.9,32.1,27.4,109.9,95.7,31.3,24.3,15.2,12.3,17.1,15.6,14.2,413,418.1,98.780196,
道央,後志,岩内町,内日帰客,13.6,25.2,21.1,102.7,86,25.1,17.9,9.7,7.6,12.7,10.6,9.6,341.8,337.7,101.214095,
道央,後志,岩内町,内宿泊客,6.5,9.5,9.7,11.3,12.9,9.3,9.3,8.5,7.2,7.1,7.5,7.1,105.9,113.8,93.057996,
道央,後志,岩内町,宿泊客延数,7.1,10.5,10.7,12.4,14.2,10.2,10.2,9.4,7.9,7.8,8.2,7.8,116.4,125.3,92.897047,
道央,後志,泊村,入込総数,10.4,15.7,13.9,31.8,22.6,17.1,16.9,7.5,8,8.9,9.7,17,179.5,188.4,95.276008,
道央,後志,泊村,内道外客,0,0.1,0.2,0.7,0.7,0.4,4.9,0.3,0.2,0.5,0,2,10,10.3,97.087379,
道央,後志,泊村,内道内客,10.4,15.6,13.7,31.1,21.9,16.7,12,7.2,7.8,8.4,9.7,15,169.5,178.1,95.171252,
道央,後志,泊村,内日帰客,10.3,15.4,13.7,31.4,22,16.7,15.7,6.4,7,7.7,8.6,15.9,170.8,172.1,99.244625,
道央,後志,泊村,内宿泊客,0.1,0.3,0.2,0.4,0.6,0.4,1.2,1.1,1,1.2,1.1,1.1,8.7,16.3,53.374233,
道央,後志,泊村,宿泊客延数,0.1,0.3,0.2,0.4,0.6,0.4,1.2,1.1,1,1.2,1.1,1.1,8.7,16.3,53.374233,
道央,後志,神恵内村,入込総数,12.5,21.6,21,34.3,38,19.7,8.9,6.7,4.1,4.2,4.1,5.3,180.4,174.1,103.61861,
道央,後志,神恵内村,内道外客,0.5,0.9,0.9,1.5,1.6,0.8,0.4,0.3,0.2,0.2,0.2,0.2,7.7,5.6,137.5,
道央,後志,神恵内村,内道内客,12,20.7,20.1,32.8,36.4,18.9,8.5,6.4,3.9,4,3.9,5.1,172.7,168.5,102.492582,
道央,後志,神恵内村,内日帰客,12.5,21.1,20.8,33.2,35.7,18.9,8.7,6.6,4,4.1,4,5.3,174.9,168.2,103.983353,
道央,後志,神恵内村,内宿泊客,0,0.5,0.2,1.1,2.3,0.8,0.2,0.1,0.1,0.1,0.1,0,5.5,5.9,93.220339,
道央,後志,神恵内村,宿泊客延数,0.1,0.9,0.4,2.1,4.3,1.5,0.3,0.1,0.1,0.1,0.1,0.1,10.1,10.5,96.190476,
道央,後志,積丹町,入込総数,45.7,72.9,132.3,293.8,233,122.6,67.9,24.1,7.7,2.5,5.1,3.2,1010.8,927.8,108.945894,
道央,後志,積丹町,内道外客,1.6,9.4,25.1,47.4,26.1,14.7,3.6,0.8,0.4,0,0,0,129.1,117.5,109.87234,
道央,後志,積丹町,内道内客,44.1,63.5,107.2,246.4,206.9,107.9,64.3,23.3,7.3,2.5,5.1,3.2,881.7,810.3,108.811551,
道央,後志,積丹町,内日帰客,44,71,129.7,258.1,214,117.9,66.3,23.1,7.4,2.4,5,3.1,942,865.5,108.838821,
道央,後志,積丹町,内宿泊客,1.7,1.9,2.6,35.7,19,4.7,1.6,1,0.3,0.1,0.1,0.1,68.8,62.3,110.433387,
道央,後志,積丹町,宿泊客延数,1.7,2,2.6,36,20.4,4.8,1.8,1,0.3,0.1,0.1,0.1,70.9,64.7,109.582689,
道央,後志,古平町,入込総数,4.5,6.8,11.5,15.8,18.2,8.5,5.5,3.9,4.2,3.5,2.9,3.6,88.9,82.5,107.757576,
道央,後志,古平町,内道外客,0.1,0.2,0.3,0.5,0.7,0.2,0.1,0.1,0.1,0.1,0.1,0.1,2.6,2.3,113.043478,
道央,後志,古平町,内道内客,4.4,6.6,11.2,15.3,17.5,8.3,5.4,3.8,4.1,3.4,2.8,3.5,86.3,80.2,107.605985,
道央,後志,古平町,内日帰客,4.4,6.5,10.8,13.1,12.5,7.8,5.3,3.8,4.1,3.4,2.8,3.5,78,72.3,107.883817,
道央,後志,古平町,内宿泊客,0.1,0.3,0.7,2.7,5.7,0.7,0.2,0.1,0.1,0.1,0.1,0.1,10.9,10.2,106.862745,
道央,後志,古平町,宿泊客延数,0.1,0.4,0.7,3.1,6.8,0.8,0.2,0.1,0.1,0.1,0.1,0.1,12.6,12,105,
道央,後志,仁木町,入込総数,2,8.8,13.9,83.6,31.3,36,39,3.2,0.9,4,1.5,0.2,224.4,239.2,93.812709,
道央,後志,仁木町,内道外客,0.1,0.6,1,6.2,2.3,2.7,2.9,0.2,0,0.3,0.1,0,16.4,13.3,123.308271,
道央,後志,仁木町,内道内客,1.9,8.2,12.9,77.4,29,33.3,36.1,3,0.9,3.7,1.4,0.2,208,225.9,92.07614,
道央,後志,仁木町,内日帰客,2,8.7,13.8,83.3,30.8,35.8,38.9,3.2,0.9,4,1.5,0.2,223.1,237.9,93.778899,
道央,後志,仁木町,内宿泊客,0,0.1,0.1,0.3,0.5,0.2,0.1,0,0,0,0,0,1.3,1.3,100,
道央,後志,仁木町,宿泊客延数,0,0.1,0.1,0.3,0.5,0.2,0.1,0,0,0,0,0,1.3,1.3,100,
道央,後志,余市町,入込総数,103.4,174.9,181.1,273,230.2,213.6,154.1,82.3,43.7,36.6,44.2,53.5,1590.6,1248.5,127.400881,
道央,後志,余市町,内道外客,42.4,62.9,67.4,86.2,86.2,78.4,64.7,37.9,22.2,17.4,22.8,26.4,614.9,406.1,151.415907,
道央,後志,余市町,内道内客,61,112,113.7,186.8,144,135.2,89.4,44.4,21.5,19.2,21.4,27.1,975.7,842.4,115.823837,
道央,後志,余市町,内日帰客,102.4,173.2,178.8,269.6,226.5,211.1,152.4,81.1,42.5,35.6,43,52.3,1568.5,1228.5,127.676028,
道央,後志,余市町,内宿泊客,1,1.7,2.3,3.4,3.7,2.5,1.7,1.2,1.2,1,1.2,1.2,22.1,20,110.5,
道央,後志,余市町,宿泊客延数,1,1.7,2.3,3.6,4,3.1,1.8,1.3,1.3,1.1,1.3,1.3,23.8,20.4,116.666667,
道央,後志,赤井川村,入込総数,63.8,101.2,91.7,114.6,145.1,115.4,89,41.9,84.1,83.3,71.4,76,1077.5,309.5,348.142165,
道央,後志,赤井川村,内道外客,9.4,8.5,11,15.8,18.7,14,11.3,1.6,19.1,23.6,27.9,22.7,183.6,253.9,72.311934,
道央,後志,赤井川村,内道内客,54.4,92.7,80.7,98.8,126.4,101.4,77.7,40.3,65,59.7,43.5,53.3,893.9,55.6,1607.733813,
道央,後志,赤井川村,内日帰客,54.1,91.6,78.7,96.7,124.4,101.6,76.7,40.7,61.7,55.8,39.9,52.9,874.8,172.4,507.424594,
道央,後志,赤井川村,内宿泊客,9.7,9.6,13,17.9,20.7,13.8,12.3,1.2,22.4,27.5,31.5,23.1,202.7,137.1,147.848286,
道央,後志,赤井川村,宿泊客延数,9.7,9.6,13,17.9,20.7,13.8,12.3,1.2,22.4,27.5,31.5,23.1,202.7,137.1,147.848286,
道央,胆振,室蘭市,入込総数,57.7,137.4,88.9,169.6,189.9,170.6,124,67.40000000000,23.40000000000,26.80000000000,21.20000000000,50.50000000000,1127.4,1049.8,107.391884,
道央,胆振,室蘭市,内道外客,23,54.1,35.6,69.1,79.3,66.1,50.5,25.1,9.6,9.8,7.7,18.1,448,395,113.417722,
道央,胆振,室蘭市,内道内客,34.7,83.3,53.3,100.5,110.6,104.5,73.5,42.3,13.8,17,13.5,32.4,679.4,654.8,103.756872,
道央,胆振,室蘭市,内日帰客,43.8,119.8,71.2,148.5,168.2,150,100.3,47.8,4.7,8.6,2.9,29.6,895.4,821.7,108.96921,
道央,胆振,室蘭市,内宿泊客,13.9,17.6,17.7,21.1,21.7,20.6,23.7,19.6,18.7,18.2,18.3,20.9,232,228.1,101.709776,
道央,胆振,室蘭市,宿泊客延数,17.4,18.8,19.1,22.2,23,20.7,29.80000000000,24.40000000000,22.90000000000,22.40000000000,23.10000000000,27.00000000000,270.8,271.8,99.632082,
道央,胆振,苫小牧市,入込総数,103.4,168.8,157.2,197.5,338.8,202.7,219.4,153.6,102,47.9,87.8,99.2,1878.3,1861.8,100.886239,
道央,胆振,苫小牧市,内道外客,27.3,47.5,46.7,62.4,73.2,61.4,91.5,55.1,36.4,14.7,31,38.6,585.8,517.1,113.285631,
道央,胆振,苫小牧市,内道内客,76.1,121.3,110.5,135.1,265.6,141.3,127.9,98.5,65.6,33.2,56.8,60.6,1292.5,1344.7,96.118093,
道央,胆振,苫小牧市,内日帰客,95.3,155.3,144.7,179.1,314.7,186.5,209.8,145.9,94.2,33.3,74,86.4,1719.2,1747.2,98.397436,
道央,胆振,苫小牧市,内宿泊客,8.1,13.5,12.5,18.4,24.1,16.2,9.6,7.7,7.8,14.6,13.8,12.8,159.1,114.6,138.830716,
道央,胆振,苫小牧市,宿泊客延数,12.8,19.8,18.4,24.5,30.5,22.3,11.10000000000,9.00000000000,9.00000000000,19.00000000000,16.60000000000,14.70000000000,207.7,159.3,130.382925,
道央,胆振,登別市,入込総数,235.7,351.2,279.1,372.2,473.4,348.3,341.6,284.5,329.7,340.8,292.2,264.3,3913,3536.3,110.652377,
道央,胆振,登別市,内道外客,115.3,167.1,147.1,199.1,247.4,167.2,167.4,134.6,166.1,167.7,150.1,113.9,1943,1732.6,112.143599,
道央,胆振,登別市,内道内客,120.4,184.1,132,173.1,226,181.1,174.2,149.9,163.6,173.1,142.1,150.4,1970,1803.7,109.219937,
道央,胆振,登別市,内日帰客,156.5,247.5,184.9,257.6,346.2,239.8,223.6,183.5,220.3,221.1,190.3,168,2639.3,2332,113.17753,
道央,胆振,登別市,内宿泊客,79.2,103.7,94.2,114.6,127.2,108.5,118,101,109.4,119.7,101.9,96.3,1273.7,1204.3,105.762684,
道央,胆振,登別市,宿泊客延数,79.8,104.1,94.8,115.8,128.6,109.2,118.60000000000,101.60000000000,110.70000000000,120.80000000000,103.20000000000,97.00000000000,1284.2,1214,105.782537,
道央,胆振,伊達市,入込総数,144.5,201,154.1,194.4,211.5,159.4,195.2,132.8,107.8,120.2,100,95.6,1816.5,1765.4,102.894528,
道央,胆振,伊達市,内道外客,3,4,7.3,9,12.7,6.1,7.1,3.8,4,7.1,3.6,2.8,70.5,84.6,83.333333,
道央,胆振,伊達市,内道内客,141.5,197,146.8,185.4,198.8,153.3,188.1,129,103.8,113.1,96.4,92.8,1746,1680.8,103.879105,
道央,胆振,伊達市,内日帰客,130.7,187.4,140.2,172.1,183.1,136.4,171.6,113.8,85.7,100.3,80,74.8,1576.1,1442.8,109.23898,
道央,胆振,伊達市,内宿泊客,13.8,13.6,13.9,22.3,28.4,23,23.6,19,22.1,19.9,20,20.8,240.4,322.6,74.519529,
道央,胆振,伊達市,宿泊客延数,15,16.8,16.8,24.8,30.6,25.9,26.60000000000,22.00000000000,24.00000000000,26.30000000000,22.20000000000,24.30000000000,275.3,366.8,75.054526,
道央,胆振,豊浦町,入込総数,28,44.5,60.7,37,63.4,36.9,34.2,24,5.5,3.6,5,34.1,376.9,372.1,101.289976,
道央,胆振,豊浦町,内道外客,2.6,12.5,18.2,15.2,18.5,10.7,0.3,0.2,0.1,0.1,0.1,0.2,78.7,73.4,107.220708,
道央,胆振,豊浦町,内道内客,25.4,32,42.5,21.8,44.9,26.2,33.9,23.8,5.4,3.5,4.9,33.9,298.2,298.7,99.832608,
道央,胆振,豊浦町,内日帰客,27.8,43.5,60.1,33.4,50.5,35.2,33.4,23.6,5.5,3.6,5,33.6,355.2,351.1,101.167758,
道央,胆振,豊浦町,内宿泊客,0.2,1,0.6,3.6,12.9,1.7,0.8,0.4,0,0,0,0.5,21.7,21,103.333333,
道央,胆振,豊浦町,宿泊客延数,0.2,1,0.6,3.6,12.9,1.7,0.80000000000,0.40000000000,0.00000000000,0.00000000000,0.00000000000,0.50000000000,21.7,21,103.333333,
道央,胆振,壮瞥町,入込総数,157,212.5,196.7,242.1,258.6,217.4,225.5,155.3,288.4,155.4,137,137.6,2383.5,1763.2,135.180354,
道央,胆振,壮瞥町,内道外客,47.1,63.7,59,72.7,77.6,65.2,67.7,46.6,86.5,46.6,41.1,41.2,715,529.1,135.135135,
道央,胆振,壮瞥町,内道内客,109.9,148.8,137.7,169.4,181,152.2,157.8,108.7,201.9,108.8,95.9,96.4,1668.5,1234.1,135.199741,
道央,胆振,壮瞥町,内日帰客,130.5,182.4,169.7,205.6,213.6,185,195.1,131.5,261.6,129.4,111.5,107.9,2023.8,1437.7,140.766502,
道央,胆振,壮瞥町,内宿泊客,26.5,30.1,27,36.5,45,32.4,30.4,23.8,26.8,26,25.5,29.7,359.7,325.5,110.506912,
道央,胆振,壮瞥町,宿泊客延数,26.5,30.1,27,36.5,45,32.4,30.40000000000,23.80000000000,26.80000000000,26.00000000000,25.50000000000,29.70000000000,359.7,325.7,110.439054,
道央,胆振,白老町,入込総数,118.6,173.5,209.7,178.5,178.8,205,160.5,136.5,127.8,109.4,104.4,112,1814.7,1791.8,101.278044,
道央,胆振,白老町,内道外客,21.1,40.1,41,41.3,34.2,32.8,42.8,27.5,26.7,23,23,17.9,371.4,365.8,101.530891,
道央,胆振,白老町,内道内客,97.5,133.4,168.7,137.2,144.6,172.2,117.7,109,101.1,86.4,81.4,94.1,1443.3,1426,101.213184,
道央,胆振,白老町,内日帰客,113.1,165.9,202.1,170.7,170.6,196.7,152.7,129.5,121.7,103.3,98.6,106.1,1731,1710.8,101.180734,
道央,胆振,白老町,内宿泊客,5.5,7.6,7.6,7.8,8.2,8.3,7.8,7,6.1,6.1,5.8,5.9,83.7,81,103.333333,
道央,胆振,白老町,宿泊客延数,5.5,7.6,7.6,7.8,8.2,8.3,7.80000000000,7.00000000000,6.10000000000,6.10000000000,5.80000000000,5.90000000000,83.7,81,103.333333,
道央,胆振,厚真町,入込総数,10.2,18.2,46.1,24.6,23,21.3,16.7,6.4,6,6.6,5.7,7.2,192,147.6,130.081301,
道央,胆振,厚真町,内道外客,0.2,0.3,0.6,0.6,0.6,0.5,0.3,0.1,0.1,0.1,0.1,0.1,3.6,3.3,109.090909,
道央,胆振,厚真町,内道内客,10,17.9,45.5,24,22.4,20.8,16.4,6.3,5.9,6.5,5.6,7.1,188.4,144.3,130.561331,
道央,胆振,厚真町,内日帰客,9.5,17.3,45.4,23.6,22,20.3,15.9,5.9,5.6,5.9,5.2,6.4,183,138.3,132.321041,
道央,胆振,厚真町,内宿泊客,0.7,0.9,0.7,1,1,1,0.80000000000,0.50000000000,0.40000000000,0.70000000000,0.50000000000,0.80000000000,9,9.3,96.774194,
道央,胆振,厚真町,宿泊客延数,0.7,0.9,0.7,1,1,1,0.80000000000,0.50000000000,0.40000000000,0.70000000000,0.50000000000,0.80000000000,9,9.3,96.774194,
道央,胆振,洞爺湖町,入込総数,153.3,223.5,259.9,390,433.5,297.5,325.7,194.5,211.5,181,171.4,169.1,3010.9,2793.2,107.793928,
