area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
オホーツク,オホーツク,興部町,内宿泊客,0,0,0.1,0.3,0.5,0.2,0.1,0,0,0,0,0,1.2,1.7,70.60000000000,
オホーツク,オホーツク,興部町,宿泊客延数,0,0,0.1,0.3,0.5,0.2,0.1,0,0,0,0,0,1.2,1.7,70.60000000000,
オホーツク,オホーツク,西興部村,入込総数,2.5,4.3,2.7,3.5,5,3.4,2.5,1.7,1.4,1.3,1.7,1.2,31.2,29.6,105.40000000000,
オホーツク,オホーツク,西興部村,内道外客,0,0,0.1,0.8,1.1,0.8,0.3,0,0.2,0.1,0,0,3.4,3,113.30000000000,
オホーツク,オホーツク,西興部村,内道内客,2.5,4.3,2.6,2.7,3.9,2.6,2.2,1.7,1.2,1.2,1.7,1.2,27.8,26.6,104.50000000000,
オホーツク,オホーツク,西興部村,内日帰客,2,3.6,2.1,2.6,3.9,2.6,1.8,1,0.7,0.8,0.9,0.6,22.6,21.8,103.70000000000,
オホーツク,オホーツク,西興部村,内宿泊客,0.5,0.7,0.6,0.9,1.1,0.8,0.7,0.7,0.7,0.5,0.8,0.6,8.6,7.8,110.30000000000,
オホーツク,オホーツク,西興部村,宿泊客延数,0.5,0.7,0.6,0.9,1.1,0.8,0.7,0.7,0.7,0.5,0.8,0.6,8.6,7.8,110.30000000000,
オホーツク,オホーツク,雄武町,入込総数,6.7,8,7.4,8.4,8.9,6.2,6.9,5.6,6,7.2,5.9,5.4,82.6,89.5,92.30000000000,
オホーツク,オホーツク,雄武町,内道外客,0.3,0.5,0.7,1,0.8,0.7,3.2,1.5,3,3,2.8,1.2,18.7,23.9,78.20000000000,
オホーツク,オホーツク,雄武町,内道内客,6.4,7.5,6.7,7.4,8.1,5.5,3.7,4.1,3,4.2,3.1,4.2,63.9,65.6,97.40000000000,
オホーツク,オホーツク,雄武町,内日帰客,5.9,6.9,3.3,7,7.3,5,5.8,5,5.4,6.4,5,5,68,77.3,88.00000000000,
オホーツク,オホーツク,雄武町,内宿泊客,0.8,1.1,4.1,1.4,1.6,1.2,1.1,0.6,0.6,0.8,0.9,0.4,14.6,12.2,119.70000000000,
オホーツク,オホーツク,雄武町,宿泊客延数,0.8,1.1,4.1,1.4,1.6,1.2,1.1,0.6,0.6,0.8,0.9,0.4,14.6,12.2,119.70000000000,
オホーツク,オホーツク,大空町,入込総数,74.1,200,109.1,160.1,254.1,148.4,85.2,49.9,34.9,38.8,49.2,33.9,1237.7,1329.2,93.10000000000,
オホーツク,オホーツク,大空町,内道外客,27.6,56.8,39.8,68.9,101.6,67.1,32.3,20.3,14.9,17,21.9,12.2,480.4,495.5,97.00000000000,
オホーツク,オホーツク,大空町,内道内客,46.5,143.2,69.3,91.2,152.5,81.3,52.9,29.6,20,21.8,27.3,21.7,757.3,833.7,90.80000000000,
オホーツク,オホーツク,大空町,内日帰客,73.1,198.7,107.9,158.2,251.1,146.4,83.5,48.4,34.3,38,48.3,33.6,1221.5,1313.9,93.00000000000,
オホーツク,オホーツク,大空町,内宿泊客,1,1.3,1.2,1.9,3,2,1.7,1.5,0.6,0.8,0.9,0.3,16.2,15.3,105.90000000000,
オホーツク,オホーツク,大空町,宿泊客延数,1,1.3,1.2,1.9,3,2,1.7,1.5,0.6,0.8,0.9,0.3,16.2,15.3,105.90000000000,
十勝,十勝,帯広市,入込総数,173.8,266.6,273.2,391.9,879.4,301.6,148.70000000000,96.50000000000,86.80000000000,67.30000000000,87.30000000000,44.30000000000,2817.4,2925.4,96.30000000000,
十勝,十勝,帯広市,内道外客,82.5,126.5,129.6,186,417.3,143.1,70.90000000000,46.00000000000,41.40000000000,32.10000000000,41.60000000000,21.10000000000,1338.1,1043.6,128.20000000000,
十勝,十勝,帯広市,内道内客,91.3,140.1,143.6,205.9,462.1,158.5,77.80000000000,50.50000000000,45.40000000000,35.20000000000,45.70000000000,23.20000000000,1479.3,1881.8,78.60000000000,
十勝,十勝,帯広市,内日帰客,96.9,176.4,176.1,286,765.7,201.3,64.10000000000,25.10000000000,25.60000000000,4.30000000000,23.10000000000,1.90000000000,1846.5,1997.9,92.40000000000,
十勝,十勝,帯広市,内宿泊客,76.9,90.2,97.1,105.9,113.7,100.3,84.60000000000,71.40000000000,61.20000000000,63.00000000000,64.20000000000,42.40000000000,970.9,927.5,104.70000000000,
十勝,十勝,帯広市,宿泊客延数,87.4,104.1,110.7,120.6,132.3,116,109.80000000000,95.00000000000,82.30000000000,86.90000000000,86.70000000000,58.90000000000,1190.7,1270.2,93.70000000000,
十勝,十勝,音更町,入込総数,115,169.3,134.6,156.2,191.8,149.7,113.30000000000,114.20000000000,68.00000000000,79.30000000000,82.80000000000,45.20000000000,1419.4,1493.7,95.00000000000,
十勝,十勝,音更町,内道外客,13.3,27.2,39,45.1,44.3,34.2,27.10000000000,36.20000000000,12.20000000000,15.60000000000,21.30000000000,1.50000000000,317,330.9,95.80000000000,
十勝,十勝,音更町,内道内客,101.7,142.1,95.6,111.1,147.5,115.5,86.20000000000,78.00000000000,55.80000000000,63.70000000000,61.50000000000,43.70000000000,1102.4,1162.8,94.80000000000,
十勝,十勝,音更町,内日帰客,89.5,133.1,97.8,114.8,143.6,111.4,76.00000000000,84.10000000000,40.50000000000,46.90000000000,56.60000000000,35.50000000000,1029.8,1076.8,95.60000000000,
十勝,十勝,音更町,内宿泊客,25.5,36.2,36.8,41.4,48.2,38.3,37.30000000000,30.10000000000,27.50000000000,32.40000000000,26.20000000000,9.70000000000,389.6,416.9,93.50000000000,
十勝,十勝,音更町,宿泊客延数,26.8,38.2,40.5,43.2,51.7,40.3,40.30000000000,32.70000000000,29.20000000000,34.80000000000,27.10000000000,10.40000000000,415.2,440.9,94.20000000000,
十勝,十勝,士幌町,入込総数,29.9,39.8,34.1,46.3,64.1,46.7,37.80000000000,20.60000000000,12.90000000000,14.20000000000,16.80000000000,19.30000000000,382.5,366.8,104.30000000000,
十勝,十勝,士幌町,内道外客,2.8,3.8,3.3,4.4,6.1,4.4,3.60000000000,1.90000000000,1.20000000000,1.40000000000,1.60000000000,1.80000000000,36.3,34.9,104.00000000000,
十勝,十勝,士幌町,内道内客,27.1,36,30.8,41.9,58,42.3,34.20000000000,18.70000000000,11.70000000000,12.80000000000,15.20000000000,17.50000000000,346.2,331.9,104.30000000000,
十勝,十勝,士幌町,内日帰客,29.2,38.7,32.9,44.5,61.7,45.2,36.30000000000,19.80000000000,12.20000000000,13.60000000000,16.30000000000,19.00000000000,369.4,353.4,104.50000000000,
十勝,十勝,士幌町,内宿泊客,0.7,1.1,1.2,1.8,2.4,1.5,1.50000000000,0.80000000000,0.70000000000,0.60000000000,0.50000000000,0.30000000000,13.1,13.4,97.80000000000,
十勝,十勝,士幌町,宿泊客延数,0.7,1.1,1.2,1.8,2.4,1.5,1.50000000000,0.80000000000,0.70000000000,0.60000000000,0.50000000000,0.30000000000,13.1,13.4,97.80000000000,
十勝,十勝,上士幌町,入込総数,24.2,55.4,35.8,53,93.9,54.2,58.20000000000,25.00000000000,30.20000000000,37.40000000000,18.50000000000,10.40000000000,496.2,439.4,112.90000000000,
十勝,十勝,上士幌町,内道外客,1.5,2.5,7.8,16.3,41.7,7.7,15.70000000000,4.30000000000,24.30000000000,15.70000000000,7.00000000000,2.40000000000,146.9,123.9,118.60000000000,
十勝,十勝,上士幌町,内道内客,22.7,52.9,28,36.7,52.2,46.5,42.50000000000,20.70000000000,5.90000000000,21.70000000000,11.50000000000,8.00000000000,349.3,315.5,110.70000000000,
十勝,十勝,上士幌町,内日帰客,22.3,51.9,30.8,44.6,83.2,45.4,51.80000000000,21.40000000000,25.00000000000,30.80000000000,15.70000000000,8.70000000000,431.6,369.3,116.90000000000,
十勝,十勝,上士幌町,内宿泊客,1.9,3.5,5,8.4,10.7,8.8,6.40000000000,3.60000000000,5.20000000000,6.60000000000,2.80000000000,1.70000000000,64.6,70.1,92.20000000000,
十勝,十勝,上士幌町,宿泊客延数,1.9,3.5,5,8.5,11,9,7.60000000000,5.20000000000,9.60000000000,6.80000000000,3.10000000000,1.80000000000,73,85,85.90000000000,
十勝,十勝,鹿追町,入込総数,45.9,79.3,79.8,106.2,125.9,122.7,100.10000000000,22.40000000000,10.80000000000,21.20000000000,47.40000000000,18.30000000000,780,742.3,105.10000000000,
十勝,十勝,鹿追町,内道外客,1.1,2.7,9.5,12.5,12.2,15.8,17.90000000000,0.30000000000,0.40000000000,6.50000000000,18.90000000000,0.10000000000,97.9,106,92.40000000000,
十勝,十勝,鹿追町,内道内客,44.8,76.6,70.3,93.7,113.7,106.9,82.20000000000,22.10000000000,10.40000000000,14.70000000000,28.50000000000,18.20000000000,682.1,636.3,107.20000000000,
十勝,十勝,鹿追町,内日帰客,44.8,77,77.3,102.2,120.7,119,97.60000000000,21.60000000000,10.20000000000,19.50000000000,45.70000000000,18.00000000000,753.6,715.5,105.30000000000,
十勝,十勝,鹿追町,内宿泊客,1.1,2.3,2.5,4,5.2,3.7,2.50000000000,0.80000000000,0.60000000000,1.70000000000,1.70000000000,0.30000000000,26.4,26.8,98.50000000000,
十勝,十勝,鹿追町,宿泊客延数,1.1,2.3,2.5,4,5.2,3.7,2.50000000000,0.80000000000,0.60000000000,1.70000000000,1.70000000000,0.30000000000,26.4,26.8,98.50000000000,
十勝,十勝,新得町,入込総数,45.3,34.8,24.7,39.2,91.7,94.3,60.90000000000,28.40000000000,42.80000000000,77.60000000000,64.90000000000,27.90000000000,632.5,807.3,78.30000000000,
十勝,十勝,新得町,内道外客,8.2,8.1,7.6,11.5,16.9,19.3,15.20000000000,1.10000000000,15.80000000000,17.60000000000,18.70000000000,3.70000000000,143.7,470.2,30.60000000000,
十勝,十勝,新得町,内道内客,37.1,26.7,17.1,27.7,74.8,75,45.70000000000,27.30000000000,27.00000000000,60.00000000000,46.20000000000,24.20000000000,488.8,337.1,145.00000000000,
十勝,十勝,新得町,内日帰客,42.3,30,18,31,83.3,87.1,58.50000000000,27.10000000000,36.90000000000,73.60000000000,61.30000000000,26.40000000000,575.5,723.9,79.50000000000,
十勝,十勝,新得町,内宿泊客,3,4.8,6.7,8.2,8.4,7.2,2.40000000000,1.30000000000,5.90000000000,4.00000000000,3.60000000000,1.50000000000,57,83.4,68.30000000000,
十勝,十勝,新得町,宿泊客延数,3.4,5.6,7.7,9.2,9.4,8,7.90000000000,3.80000000000,26.20000000000,25.10000000000,24.80000000000,3.70000000000,134.8,131.7,102.40000000000,
十勝,十勝,清水町,入込総数,8.9,17.7,24.2,22.9,23.7,31.5,16.50000000000,7.80000000000,6.00000000000,2.10000000000,4.70000000000,0.20000000000,166.2,64.2,258.90000000000,
十勝,十勝,清水町,内道外客,7.2,11.5,14.3,19.3,17.6,15.4,11.00000000000,7.70000000000,6.00000000000,2.10000000000,4.70000000000,0.20000000000,117,28.7,407.70000000000,
十勝,十勝,清水町,内道内客,1.7,6.2,9.9,3.6,6.1,16.1,5.50000000000,9.9999999999999645E-2,0.00000000000,0.00000000000,0.00000000000,0.00000000000,49.2,35.5,138.60000000000,
十勝,十勝,清水町,内日帰客,8.9,17.7,24.2,22.9,23.7,31.5,16.50000000000,7.80000000000,6.00000000000,2.10000000000,4.70000000000,0.20000000000,166.2,64.2,258.90000000000,
十勝,十勝,清水町,内宿泊客,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,-,
十勝,十勝,清水町,宿泊客延数,0,0,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,-,
十勝,十勝,芽室町,入込総数,1.3,18.6,15.7,18.2,22.9,19.1,17.00000000000,13.60000000000,3.50000000000,13.10000000000,25.10000000000,4.00000000000,172.1,201.1,85.60000000000,
十勝,十勝,芽室町,内道外客,0.1,0.2,0.2,0.7,0.7,0.3,0.20000000000,0.20000000000,0.00000000000,0.10000000000,1.30000000000,0.00000000000,4,3.6,111.10000000000,
十勝,十勝,芽室町,内道内客,1.2,18.4,15.5,17.5,22.2,18.8,16.80000000000,13.40000000000,3.50000000000,13.00000000000,23.80000000000,4.00000000000,168.1,197.5,85.10000000000,
十勝,十勝,芽室町,内日帰客,1.1,18.2,15.3,17.6,22,18.5,16.60000000000,13.40000000000,3.30000000000,12.90000000000,24.90000000000,3.90000000000,167.7,196.5,85.30000000000,
十勝,十勝,芽室町,内宿泊客,0.2,0.4,0.4,0.6,0.9,0.6,0.40000000000,0.20000000000,0.20000000000,0.20000000000,0.20000000000,0.10000000000,4.4,4.6,95.70000000000,
十勝,十勝,芽室町,宿泊客延数,0.3,0.5,0.7,0.8,1.2,0.7,0.50000000000,0.30000000000,0.30000000000,0.40000000000,0.20000000000,0.10000000000,6,5.9,101.70000000000,
十勝,十勝,中札内村,入込総数,84.7,159.2,112.4,130.7,173.9,113.7,93.60000000000,48.40000000000,12.60000000000,7.50000000000,9.70000000000,11.50000000000,957.9,844,113.50000000000,
十勝,十勝,中札内村,内道外客,16.9,31.8,22.5,26.1,34.8,22.7,18.70000000000,9.60000000000,2.50000000000,1.40000000000,1.90000000000,2.20000000000,191.1,168,113.80000000000,
十勝,十勝,中札内村,内道内客,67.8,127.4,89.9,104.6,139.1,91,74.90000000000,38.80000000000,10.10000000000,6.10000000000,7.80000000000,9.30000000000,766.8,676,113.40000000000,
十勝,十勝,中札内村,内日帰客,83.9,158.1,111.4,128.8,170.3,112.4,92.90000000000,48.00000000000,12.10000000000,7.20000000000,9.40000000000,11.20000000000,945.7,833.2,113.50000000000,
十勝,十勝,中札内村,内宿泊客,0.8,1.1,1,1.9,3.6,1.3,0.70000000000,0.40000000000,0.50000000000,0.30000000000,0.30000000000,0.30000000000,12.2,10.8,113.00000000000,
十勝,十勝,中札内村,宿泊客延数,0.8,1.1,1,1.9,3.6,1.3,0.70000000000,0.40000000000,0.50000000000,0.30000000000,0.30000000000,0.30000000000,12.2,10.8,113.00000000000,
十勝,十勝,更別村,入込総数,2.2,6.7,3.5,7.6,10.2,5.3,3.00000000000,1.00000000000,0.10000000000,0.00000000000,0.40000000000,0.20000000000,40.2,43.4,92.60000000000,
十勝,十勝,更別村,内道外客,0.1,0.2,0.1,0.4,0.6,0.2,0.10000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.7,0.5,340.00000000000,
十勝,十勝,更別村,内道内客,2.1,6.5,3.4,7.2,9.6,5.1,2.90000000000,1.00000000000,0.10000000000,0.00000000000,0.40000000000,0.20000000000,38.5,42.9,89.70000000000,
十勝,十勝,更別村,内日帰客,1.3,5.4,3,6.1,6.3,4.2,2.60000000000,0.80000000000,0.00000000000,0.00000000000,0.30000000000,0.00000000000,30,35.3,85.00000000000,
十勝,十勝,更別村,内宿泊客,0.9,1.3,0.5,1.5,3.9,1.1,0.40000000000,0.20000000000,0.10000000000,0.00000000000,0.10000000000,0.20000000000,10.2,8.1,125.90000000000,
十勝,十勝,更別村,宿泊客延数,0.9,1.3,0.5,1.5,3.9,1.1,0.40000000000,0.20000000000,0.10000000000,0.00000000000,0.10000000000,0.20000000000,10.2,8.1,125.90000000000,
十勝,十勝,大樹町,入込総数,6.4,10.5,4.6,4.9,12.3,9.9,6.30000000000,4.20000000000,3.50000000000,5.30000000000,3.60000000000,3.40000000000,74.9,56.5,132.60000000000,
十勝,十勝,大樹町,内道外客,0.8,1.3,0.5,0.7,1.4,1.2,0.20000000000,0.10000000000,0.10000000000,0.20000000000,0.10000000000,0.10000000000,6.7,4.8,139.60000000000,
十勝,十勝,大樹町,内道内客,5.6,9.2,4.1,4.2,10.9,8.7,6.10000000000,4.10000000000,3.40000000000,5.10000000000,3.50000000000,3.30000000000,68.2,51.7,131.90000000000,
十勝,十勝,大樹町,内日帰客,5.8,9.6,3.6,3.8,11.2,8.9,5.40000000000,3.50000000000,3.00000000000,4.70000000000,3.20000000000,3.00000000000,65.7,47.2,139.20000000000,
十勝,十勝,大樹町,内宿泊客,0.6,0.9,1,1.1,1.1,1,0.90000000000,0.70000000000,0.50000000000,0.60000000000,0.40000000000,0.40000000000,9.2,9.3,98.90000000000,
十勝,十勝,大樹町,宿泊客延数,0.7,1,1.1,1.2,1.2,1.1,1.00000000000,0.80000000000,0.60000000000,0.60000000000,0.50000000000,0.40000000000,10.2,10.5,97.10000000000,
十勝,十勝,広尾町,入込総数,3.2,8.5,5,17.6,24,9.3,8.00000000000,15.00000000000,32.00000000000,10.30000000000,7.00000000000,5.00000000000,144.9,112.6,128.70000000000,
十勝,十勝,広尾町,内道外客,0.2,0.2,0.3,1,2,1,0.20000000000,1.00000000000,2.30000000000,1.00000000000,0.50000000000,0.30000000000,10,5.6,178.60000000000,
十勝,十勝,広尾町,内道内客,3,8.3,4.7,16.6,22,8.3,7.80000000000,14.00000000000,29.70000000000,9.30000000000,6.50000000000,4.70000000000,134.9,107,126.10000000000,
十勝,十勝,広尾町,内日帰客,2.2,7,3.5,15.6,22,7.3,7.00000000000,14.00000000000,31.50000000000,9.30000000000,6.00000000000,4.50000000000,129.9,97.3,133.50000000000,
十勝,十勝,広尾町,内宿泊客,1,1.5,1.5,2,2,2,1.00000000000,1.00000000000,0.50000000000,1.00000000000,1.00000000000,0.50000000000,15,15.3,98.00000000000,
十勝,十勝,広尾町,宿泊客延数,2,2,2.5,2.8,2.8,2.8,2.00000000000,1.40000000000,0.80000000000,1.20000000000,1.30000000000,0.80000000000,22.4,26.6,84.20000000000,
十勝,十勝,幕別町,入込総数,31.5,64.5,63.9,69.8,74.6,67,61.30000000000,35.60000000000,22.80000000000,23.70000000000,18.90000000000,12.80000000000,546.4,537.6,101.60000000000,
十勝,十勝,幕別町,内道外客,10.1,21.7,22.7,22.8,21.3,18.3,17.50000000000,5.40000000000,3.10000000000,3.40000000000,2.90000000000,0.70000000000,149.9,138.5,108.20000000000,
十勝,十勝,幕別町,内道内客,21.4,42.8,41.2,47,53.3,48.7,43.80000000000,30.20000000000,19.70000000000,20.30000000000,16.00000000000,12.10000000000,396.5,399.1,99.30000000000,
十勝,十勝,幕別町,内日帰客,26.3,57.6,56.1,60.6,62.2,56.7,52.20000000000,28.20000000000,17.70000000000,17.40000000000,13.80000000000,10.70000000000,459.5,447.3,102.70000000000,
十勝,十勝,幕別町,内宿泊客,5.2,6.9,7.8,9.2,12.4,10.3,9.10000000000,7.40000000000,5.10000000000,6.30000000000,5.10000000000,2.10000000000,86.9,90.3,96.20000000000,
十勝,十勝,幕別町,宿泊客延数,5.7,7.6,8.6,10.1,13.6,11.3,10.00000000000,8.10000000000,5.60000000000,6.90000000000,5.60000000000,2.30000000000,95.4,99.3,96.10000000000,
十勝,十勝,池田町,入込総数,18.6,31.5,19.3,24.3,32.9,21.7,11.80000000000,3.20000000000,2.00000000000,3.20000000000,3.70000000000,0.40000000000,172.6,237.4,72.70000000000,
十勝,十勝,池田町,内道外客,5.6,9.4,5.8,7.3,9.9,6.5,3.50000000000,1.00000000000,0.60000000000,1.00000000000,1.10000000000,0.10000000000,51.8,71.4,72.50000000000,
十勝,十勝,池田町,内道内客,13,22.1,13.5,17,23,15.2,8.30000000000,2.20000000000,1.40000000000,2.20000000000,2.60000000000,0.30000000000,120.8,166,72.80000000000,
十勝,十勝,池田町,内日帰客,18.4,31.2,19,23.7,31.9,21.1,11.40000000000,3.10000000000,1.90000000000,3.10000000000,3.50000000000,0.30000000000,168.6,233.7,72.10000000000,
十勝,十勝,池田町,内宿泊客,0.2,0.3,0.3,0.6,1,0.6,0.40000000000,0.10000000000,0.10000000000,0.10000000000,0.20000000000,0.10000000000,4,3.7,108.10000000000,
十勝,十勝,池田町,宿泊客延数,0.2,0.3,0.4,0.7,1.2,0.6,0.50000000000,0.30000000000,0.20000000000,0.20000000000,0.20000000000,0.20000000000,5,4,125.00000000000,
十勝,十勝,豊頃町,入込総数,1.6,5.9,5.7,9.7,12,19.9,4.80000000000,2.20000000000,0.70000000000,4.80000000000,13.30000000000,0.70000000000,81.3,61.7,131.80000000000,
十勝,十勝,豊頃町,内道外客,0,0.1,0.1,0.1,0.1,0.1,0.50000000000,0.20000000000,0.00000000000,0.10000000000,0.10000000000,0.00000000000,1.4,5.4,25.90000000000,
十勝,十勝,豊頃町,内道内客,1.6,5.8,5.6,9.6,11.9,19.8,4.30000000000,2.00000000000,0.70000000000,4.70000000000,13.20000000000,0.70000000000,79.9,56.3,141.90000000000,
十勝,十勝,豊頃町,内日帰客,1,5.4,5.1,8.8,10.7,19.2,4.10000000000,1.60000000000,0.20000000000,4.30000000000,12.70000000000,0.30000000000,73.4,55.4,132.50000000000,
十勝,十勝,豊頃町,内宿泊客,0.6,0.5,0.6,0.9,1.3,0.7,0.70000000000,0.60000000000,0.50000000000,0.50000000000,0.60000000000,0.40000000000,7.9,6.3,125.40000000000,
十勝,十勝,豊頃町,宿泊客延数,0.6,0.5,0.6,0.9,1.3,0.7,0.70000000000,0.60000000000,0.50000000000,4.80000000000,13.30000000000,0.70000000000,25.2,6.3,400.00000000000,
十勝,十勝,本別町,入込総数,45.6,81.9,44.6,58.5,87.8,56.8,11.60000000000,4.80000000000,3.30000000000,0.80000000000,0.60000000000,0.60000000000,396.9,483,82.20000000000,
十勝,十勝,本別町,内道外客,0.1,0.1,0.3,0.3,0.5,0.3,0.40000000000,0.10000000000,0.10000000000,0.00000000000,0.00000000000,0.00000000000,2.2,2.2,100.00000000000,
十勝,十勝,本別町,内道内客,45.5,81.8,44.3,58.2,87.3,56.5,11.20000000000,4.70000000000,3.20000000000,0.80000000000,0.60000000000,0.60000000000,394.7,480.8,82.10000000000,
十勝,十勝,本別町,内日帰客,44.5,81.1,43.4,57.4,86.2,55.7,10.20000000000,3.60000000000,2.50000000000,0.80000000000,0.60000000000,0.60000000000,386.6,470.5,82.20000000000,
十勝,十勝,本別町,内宿泊客,1.1,0.8,1.2,1.1,1.6,1.1,1.40000000000,1.20000000000,0.80000000000,0.00000000000,0.00000000000,0.00000000000,10.3,12.5,82.40000000000,
十勝,十勝,本別町,宿泊客延数,1.3,1,1.4,13,1.9,1.3,1.70000000000,1.40000000000,1.00000000000,0.00000000000,0.00000000000,0.00000000000,24,14.9,161.10000000000,
十勝,十勝,足寄町,入込総数,23.9,34.3,69,94.1,125.5,83.2,51.60000000000,14.60000000000,8.50000000000,8.50000000000,8.50000000000,8.10000000000,529.8,488,108.60000000000,
十勝,十勝,足寄町,内道外客,3.8,5.5,17.9,24.4,32.5,17.4,13.40000000000,3.80000000000,2.20000000000,2.20000000000,2.20000000000,2.10000000000,127.4,98.4,129.50000000000,
十勝,十勝,足寄町,内道内客,20.1,28.8,51.1,69.7,93,65.8,38.20000000000,10.80000000000,6.30000000000,6.30000000000,6.30000000000,6.00000000000,402.4,389.6,103.30000000000,
十勝,十勝,足寄町,内日帰客,23.4,32.6,66.8,90.5,121.5,80.9,50.20000000000,13.60000000000,7.40000000000,8.20000000000,8.20000000000,7.90000000000,511.2,471.3,108.50000000000,
十勝,十勝,足寄町,内宿泊客,0.5,1.7,2.2,3.6,4,2.3,1.40000000000,1.00000000000,1.10000000000,0.30000000000,0.30000000000,0.20000000000,18.6,16.7,111.40000000000,
十勝,十勝,足寄町,宿泊客延数,1.1,2.1,3,4.2,4.7,2.6,1.40000000000,1.00000000000,1.20000000000,0.40000000000,0.30000000000,0.20000000000,22.2,19.3,115.00000000000,
十勝,十勝,陸別町,入込総数,17,28.1,15.6,29.7,34.1,27,16.50000000000,8.90000000000,6.10000000000,6.00000000000,14.70000000000,5.70000000000,209.4,176.3,118.80000000000,
十勝,十勝,陸別町,内道外客,1.7,2.7,1.6,2.4,3.2,2.2,1.50000000000,0.80000000000,0.60000000000,0.60000000000,0.90000000000,0.50000000000,18.7,15.5,120.60000000000,
十勝,十勝,陸別町,内道内客,15.3,25.4,14,27.3,30.9,24.8,15.00000000000,8.10000000000,5.50000000000,5.40000000000,13.80000000000,5.20000000000,190.7,160.9,118.50000000000,
十勝,十勝,陸別町,内日帰客,16.6,27.3,14.8,28.6,32.4,25.8,15.60000000000,8.10000000000,5.50000000000,5.50000000000,14.00000000000,5.40000000000,199.6,167.7,119.00000000000,
十勝,十勝,陸別町,内宿泊客,0.4,0.8,0.8,1.1,1.7,1.2,0.90000000000,0.80000000000,0.60000000000,0.50000000000,0.70000000000,0.30000000000,9.8,8.6,114.00000000000,
十勝,十勝,陸別町,宿泊客延数,0.4,0.8,0.8,1.1,1.7,1.2,0.90000000000,0.80000000000,0.60000000000,0.50000000000,0.70000000000,0.30000000000,9.8,8.6,114.00000000000,
十勝,十勝,浦幌町,入込総数,18.1,28.3,19.7,23.4,33.1,58.5,20.50000000000,11.50000000000,7.40000000000,6.70000000000,7.60000000000,9.10000000000,243.9,244.9,99.60000000000,
十勝,十勝,浦幌町,内道外客,1.7,3.2,1.6,2.3,3.5,2.7,2.00000000000,1.10000000000,0.60000000000,0.50000000000,0.70000000000,0.60000000000,20.5,21.1,97.20000000000,
十勝,十勝,浦幌町,内道内客,16.4,25.1,18.1,21.1,29.6,55.8,18.50000000000,10.40000000000,6.80000000000,6.20000000000,6.90000000000,8.50000000000,223.4,223.8,99.80000000000,
十勝,十勝,浦幌町,内日帰客,17.8,27.7,19.5,22.8,31.3,57.9,20.40000000000,11.50000000000,7.40000000000,6.70000000000,7.60000000000,9.10000000000,239.7,241.2,99.40000000000,
十勝,十勝,浦幌町,内宿泊客,0.3,0.6,0.2,0.6,1.8,0.6,0.10000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.2,3.7,113.50000000000,
十勝,十勝,浦幌町,宿泊客延数,0.3,0.6,0.2,0.6,1.8,0.6,0.10000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.2,3.7,113.50000000000,
釧路・根室,釧路,釧路市,入込総数,433.3,418,444.1,516.3,620.7,903.6,499.3,325.5,274.8,294.2,449.9,127.6,5307.3,5301.9,100.10000000000,
釧路・根室,釧路,釧路市,内道外客,102.7,111.7,161,197.1,224.2,326.1,151.3,85.1,65,60.9,138.9,25,1649,1628.9,101.20000000000,
釧路・根室,釧路,釧路市,内道内客,330.6,306.3,283.1,319.2,396.5,577.5,348,240.4,209.8,233.3,311,102.6,3658.3,3673,99.60000000000,
釧路・根室,釧路,釧路市,内日帰客,318.1,315.5,331.8,393.1,480.9,695.8,379.4,226.5,182.8,213,340.9,91.6,3969.4,3907.2,101.60000000000,
釧路・根室,釧路,釧路市,内宿泊客,115.2,102.5,112.3,123.2,139.8,207.8,119.9,99,92,81.2,109,36,1337.9,1394.7,95.90000000000,
釧路・根室,釧路,釧路市,宿泊客延数,124.4,110.7,121.4,135.4,152.4,223.5,129.1,107.7,109.3,92.3,127.4,43,1476.6,1530.8,96.50000000000,
釧路・根室,釧路,釧路町,入込総数,6.2,10.5,13.2,20.5,30.6,20.8,9.7,4.2,2.3,2.1,3.2,0.1,123.4,99.6,123.90000000000,
釧路・根室,釧路,釧路町,内道外客,5,8.4,10.5,16.3,24.3,16.7,5.4,2.3,1.3,1.2,1.8,0.1,93.3,74.3,125.60000000000,
釧路・根室,釧路,釧路町,内道内客,1.2,2.1,2.7,4.2,6.3,4.1,4.3,1.9,1,0.9,1.4,0,30.1,25.3,119.00000000000,
釧路・根室,釧路,釧路町,内日帰客,6.2,10.5,13.2,20.5,30.6,20.8,9.7,4.2,2.3,2.1,3.2,0.1,123.4,99.6,123.90000000000,
釧路・根室,釧路,釧路町,内宿泊客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,
釧路・根室,釧路,釧路町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,
